engine_id,timestamp,mission_id,flight_phase,rpm,throttle,altitude,ambient_temperature,humidity,wind_speed,cht,egt,oil_pressure,oil_temperature,vibration,fuel_flow,engine_load,engine_health,fault_type,fault_severity,anomaly_score,rul_hours,mission_risk
ENG-001,2026-03-01T15:01:53Z,MSN-001-01,CRUISE,4380.7,0.655,6295.3,-10.0,82.0,11.7,114.7,790.8,3.78,92.9,3.7,22.48,0.645,91.0,COOLING_PROBLEM,0.185,0.348,804.6,LOW
ENG-001,2026-03-01T15:01:54Z,MSN-001-01,CRUISE,4607.9,0.712,6304.0,-10.0,80.6,12.7,113.4,787.8,3.82,91.3,3.95,24.88,0.673,90.7,COOLING_PROBLEM,0.185,0.376,822.3,LOW
ENG-001,2026-03-01T15:01:55Z,MSN-001-01,CRUISE,4473.5,0.677,6311.1,-10.0,79.8,11.9,114.3,787.4,3.84,91.4,3.67,23.51,0.66,91.0,COOLING_PROBLEM,0.185,0.356,796.7,LOW
ENG-001,2026-03-01T15:01:56Z,MSN-001-01,CRUISE,4653.1,0.721,6327.2,-10.0,81.6,12.9,113.6,782.8,3.86,91.9,3.88,24.58,0.631,90.0,COOLING_PROBLEM,0.185,0.345,802.7,LOW
ENG-001,2026-03-01T15:01:57Z,MSN-001-01,CRUISE,4577.6,0.705,6324.3,-10.0,82.3,12.9,114.3,789.3,3.89,90.9,3.76,24.17,0.665,89.1,COOLING_PROBLEM,0.185,0.35,807.0,LOW
ENG-001,2026-03-01T15:01:58Z,MSN-001-01,CRUISE,4534.4,0.693,6279.5,-10.0,78.8,12.3,114.3,788.3,3.99,90.8,3.75,24.52,0.636,89.5,COOLING_PROBLEM,0.185,0.391,796.2,LOW
ENG-001,2026-03-01T15:01:59Z,MSN-001-01,CRUISE,4610.0,0.711,6299.1,-10.0,81.7,13.0,113.8,783.0,3.88,91.0,4.04,23.94,0.629,90.8,COOLING_PROBLEM,0.185,0.399,810.3,LOW
ENG-001,2026-03-01T15:02:00Z,MSN-001-01,CRUISE,4350.1,0.645,6301.2,-10.0,83.3,13.3,113.1,786.1,3.74,92.4,3.58,22.76,0.669,89.5,COOLING_PROBLEM,0.185,0.352,804.2,LOW
ENG-001,2026-03-01T15:02:01Z,MSN-001-01,CRUISE,4376.4,0.649,6311.2,-10.0,81.0,12.2,112.5,783.5,3.84,90.6,3.77,23.28,0.667,91.0,COOLING_PROBLEM,0.185,0.355,816.6,LOW
ENG-001,2026-03-01T15:02:02Z,MSN-001-01,CRUISE,4385.3,0.653,6287.5,-10.0,80.6,13.3,113.4,783.8,3.8,91.0,3.78,23.27,0.648,88.2,COOLING_PROBLEM,0.185,0.366,833.4,LOW
ENG-001,2026-03-01T15:02:03Z,MSN-001-01,CRUISE,4546.1,0.697,6286.5,-10.0,81.9,13.0,112.2,787.6,3.89,90.2,3.67,23.95,0.645,89.9,COOLING_PROBLEM,0.185,0.363,801.0,LOW
ENG-001,2026-03-01T15:02:04Z,MSN-001-01,CRUISE,4392.5,0.66,6283.0,-10.0,80.7,11.5,113.1,787.0,3.86,89.3,3.59,22.86,0.641,89.5,COOLING_PROBLEM,0.185,0.388,813.1,LOW
ENG-001,2026-03-01T15:02:05Z,MSN-001-01,CRUISE,4691.7,0.736,6330.4,-10.0,80.5,11.6,111.7,791.2,3.97,89.9,4.02,24.77,0.64,90.2,COOLING_PROBLEM,0.185,0.373,806.2,LOW
ENG-001,2026-03-01T15:02:06Z,MSN-001-01,CRUISE,4559.9,0.695,6329.6,-10.0,79.6,12.2,111.4,783.6,3.87,90.3,3.8,24.17,0.649,89.7,COOLING_PROBLEM,0.185,0.371,811.4,LOW
ENG-001,2026-03-01T15:02:07Z,MSN-001-01,CRUISE,4704.2,0.739,6303.5,-10.0,77.8,12.4,112.5,785.0,3.91,90.4,3.82,24.57,0.646,90.5,COOLING_PROBLEM,0.185,0.348,795.9,LOW
ENG-001,2026-03-01T15:02:08Z,MSN-001-01,CRUISE,4479.8,0.676,6312.7,-10.0,80.9,11.4,112.0,785.7,3.8,89.8,3.63,23.72,0.627,89.3,COOLING_PROBLEM,0.185,0.357,801.1,LOW
ENG-001,2026-03-01T15:02:09Z,MSN-001-01,CRUISE,4636.4,0.717,6309.5,-10.0,80.9,12.7,112.4,787.4,3.92,90.0,3.82,24.68,0.651,89.5,COOLING_PROBLEM,0.185,0.351,821.5,LOW
ENG-001,2026-03-01T15:02:10Z,MSN-001-01,CRUISE,4508.5,0.688,6301.2,-10.0,82.3,12.7,111.4,787.3,3.92,89.4,3.67,24.06,0.661,90.6,COOLING_PROBLEM,0.185,0.355,787.0,LOW
ENG-001,2026-03-01T15:02:11Z,MSN-001-01,CRUISE,4437.5,0.663,6299.4,-10.0,80.1,11.9,112.2,787.8,3.91,88.9,3.69,23.17,0.635,88.6,COOLING_PROBLEM,0.185,0.347,807.1,LOW
ENG-001,2026-03-01T15:02:12Z,MSN-001-01,CRUISE,4395.6,0.65,6325.1,-10.0,82.6,12.4,111.6,779.7,3.8,89.0,3.67,22.27,0.635,89.8,COOLING_PROBLEM,0.185,0.367,816.6,LOW
ENG-001,2026-03-01T15:02:13Z,MSN-001-01,CRUISE,4443.5,0.67,6310.9,-10.0,81.6,12.8,111.4,779.8,3.87,89.0,3.7,23.43,0.63,90.4,COOLING_PROBLEM,0.185,0.365,798.9,LOW
ENG-001,2026-03-01T15:02:14Z,MSN-001-01,CRUISE,4590.4,0.705,6332.1,-10.0,81.2,12.2,111.8,789.5,3.97,89.3,4.22,24.47,0.654,89.3,COOLING_PROBLEM,0.185,0.345,806.3,LOW
ENG-001,2026-03-01T15:02:15Z,MSN-001-01,CRUISE,4649.7,0.724,6304.0,-10.0,83.6,12.8,111.2,784.8,3.97,88.4,3.74,24.82,0.629,89.1,COOLING_PROBLEM,0.185,0.352,813.7,LOW
ENG-001,2026-03-01T15:02:16Z,MSN-001-01,CRUISE,4612.8,0.718,6322.4,-10.0,80.7,12.3,111.5,789.5,3.88,88.4,4.51,24.6,0.644,89.7,COOLING_PROBLEM,0.185,0.35,814.8,LOW
ENG-001,2026-03-01T15:02:17Z,MSN-001-01,CRUISE,4699.6,0.739,6319.8,-10.0,81.9,11.5,111.3,785.4,3.99,89.3,3.77,25.4,0.638,90.5,COOLING_PROBLEM,0.185,0.354,817.0,LOW
ENG-001,2026-03-01T15:02:18Z,MSN-001-01,CRUISE,4510.6,0.694,6294.9,-10.0,82.3,14.0,111.3,793.8,4.02,88.8,3.99,23.85,0.662,90.5,COOLING_PROBLEM,0.185,0.352,815.5,LOW
ENG-001,2026-03-01T15:02:19Z,MSN-001-01,CRUISE,4595.0,0.711,6322.7,-10.0,80.3,11.7,111.0,791.2,3.85,88.3,3.93,24.22,0.665,90.0,COOLING_PROBLEM,0.185,0.353,833.6,LOW
ENG-001,2026-03-01T15:02:20Z,MSN-001-01,CRUISE,4454.0,0.677,6329.4,-10.0,81.2,12.4,111.8,784.5,3.83,89.1,3.64,22.94,0.642,90.1,COOLING_PROBLEM,0.185,0.35,808.3,LOW
ENG-001,2026-03-01T15:02:21Z,MSN-001-01,CRUISE,4459.9,0.674,6308.9,-10.0,79.8,12.6,112.4,790.0,3.87,88.7,3.77,23.3,0.655,89.8,COOLING_PROBLEM,0.185,0.395,810.6,LOW
ENG-001,2026-03-01T15:02:22Z,MSN-001-01,CRUISE,4406.0,0.66,6315.0,-10.0,80.4,13.1,111.0,778.5,3.86,89.6,3.76,22.85,0.632,90.2,COOLING_PROBLEM,0.185,0.374,811.9,LOW
ENG-001,2026-03-01T15:02:23Z,MSN-001-01,CRUISE,4599.8,0.71,6277.2,-10.0,81.8,12.9,111.0,781.8,3.91,89.3,3.76,24.24,0.65,90.6,COOLING_PROBLEM,0.185,0.368,821.3,LOW
ENG-001,2026-03-01T15:02:24Z,MSN-001-01,CRUISE,4365.6,0.65,6294.4,-10.0,83.1,12.5,111.4,787.6,3.8,88.8,3.77,23.07,0.671,90.7,COOLING_PROBLEM,0.185,0.372,816.4,LOW
ENG-001,2026-03-01T15:02:25Z,MSN-001-01,CRUISE,4584.0,0.709,6324.4,-10.0,83.1,13.3,111.9,784.1,3.95,89.0,3.92,23.99,0.63,90.1,COOLING_PROBLEM,0.185,0.367,802.4,LOW
ENG-001,2026-03-01T15:02:26Z,MSN-001-01,CRUISE,4627.5,0.718,6315.1,-10.0,80.1,11.6,110.9,796.6,3.99,89.1,3.81,24.53,0.669,89.7,COOLING_PROBLEM,0.185,0.36,800.3,LOW
ENG-001,2026-03-01T15:02:27Z,MSN-001-01,CRUISE,4694.2,0.738,6331.4,-10.0,83.1,13.7,111.1,786.5,3.93,89.7,3.86,24.89,0.674,91.0,COOLING_PROBLEM,0.185,0.345,813.3,LOW
ENG-001,2026-03-01T15:02:28Z,MSN-001-01,CRUISE,4365.5,0.646,6320.6,-10.0,79.8,11.4,111.9,783.4,3.81,88.5,3.81,23.09,0.652,90.2,COOLING_PROBLEM,0.185,0.379,800.8,LOW
ENG-001,2026-03-01T15:02:29Z,MSN-001-01,CRUISE,4571.2,0.703,6323.0,-10.0,83.2,13.0,111.8,789.0,3.94,88.3,3.84,23.48,0.661,90.2,COOLING_PROBLEM,0.185,0.346,794.1,LOW
ENG-001,2026-03-01T15:02:30Z,MSN-001-01,CRUISE,4375.5,0.652,6316.1,-10.0,84.3,11.1,111.2,790.8,3.81,89.4,4.03,22.85,0.662,91.0,COOLING_PROBLEM,0.185,0.349,813.3,LOW
ENG-001,2026-03-01T15:02:31Z,MSN-001-01,CRUISE,4348.3,0.646,6316.3,-10.0,82.6,12.9,111.0,784.6,3.84,88.7,3.87,23.05,0.655,89.9,COOLING_PROBLEM,0.185,0.348,822.3,LOW
ENG-001,2026-03-01T15:02:32Z,MSN-001-01,CRUISE,4372.3,0.644,6324.6,-10.0,81.4,13.6,110.8,788.0,3.8,88.2,3.65,22.91,0.638,89.0,COOLING_PROBLEM,0.185,0.36,809.9,LOW
ENG-001,2026-03-01T15:02:33Z,MSN-001-01,CRUISE,4504.3,0.677,6304.8,-10.0,82.3,13.8,112.0,790.6,3.98,88.5,3.79,23.44,0.672,89.3,COOLING_PROBLEM,0.185,0.358,810.8,LOW
ENG-001,2026-03-01T15:02:34Z,MSN-001-01,CRUISE,4548.2,0.696,6293.9,-10.0,81.6,11.1,112.7,788.1,3.96,88.3,3.69,24.22,0.658,90.9,COOLING_PROBLEM,0.185,0.363,821.4,LOW
ENG-001,2026-03-01T15:02:35Z,MSN-001-01,CRUISE,4706.2,0.735,6277.2,-10.0,82.5,11.5,111.6,793.2,4.02,90.3,3.8,25.18,0.659,90.4,COOLING_PROBLEM,0.185,0.382,800.3,LOW
ENG-001,2026-03-01T15:02:36Z,MSN-001-01,CRUISE,4534.2,0.692,6315.7,-10.0,81.0,12.9,111.3,783.0,3.94,88.5,3.69,23.87,0.645,90.9,COOLING_PROBLEM,0.185,0.362,815.3,LOW
ENG-001,2026-03-01T15:02:37Z,MSN-001-01,CRUISE,4615.5,0.714,6294.6,-10.0,82.0,12.8,111.6,787.7,3.95,88.1,4.26,23.87,0.639,90.2,COOLING_PROBLEM,0.185,0.349,818.7,LOW
ENG-001,2026-03-01T15:02:38Z,MSN-001-01,CRUISE,4430.5,0.667,6283.7,-10.0,78.5,12.4,110.9,785.7,3.82,88.8,3.8,23.32,0.633,90.5,COOLING_PROBLEM,0.185,0.358,813.0,LOW
ENG-001,2026-03-01T15:02:39Z,MSN-001-01,CRUISE,4488.9,0.68,6302.0,-10.0,81.1,13.4,112.5,788.7,3.87,88.8,3.74,23.41,0.664,89.7,COOLING_PROBLEM,0.185,0.364,800.0,LOW
ENG-001,2026-03-01T15:02:40Z,MSN-001-01,CRUISE,4546.9,0.698,6291.4,-10.0,81.2,13.2,112.4,790.6,3.96,88.2,3.75,24.57,0.667,90.1,COOLING_PROBLEM,0.185,0.367,814.8,LOW
ENG-001,2026-03-01T15:02:41Z,MSN-001-01,CRUISE,4339.7,0.643,6314.7,-10.0,81.3,13.0,112.1,784.0,3.86,88.5,3.77,23.29,0.634,90.0,COOLING_PROBLEM,0.185,0.359,813.5,LOW
ENG-001,2026-03-01T15:02:42Z,MSN-001-01,CRUISE,4365.0,0.654,6288.1,-10.0,80.8,13.0,111.3,785.6,3.71,89.0,3.63,23.57,0.671,89.5,COOLING_PROBLEM,0.185,0.345,814.2,LOW
ENG-001,2026-03-01T15:02:43Z,MSN-001-01,CRUISE,4396.2,0.662,6326.4,-10.0,85.4,13.4,113.0,787.8,3.88,89.1,3.64,23.04,0.666,88.3,COOLING_PROBLEM,0.185,0.35,808.8,LOW
ENG-001,2026-03-01T15:02:44Z,MSN-001-01,CRUISE,4692.1,0.74,6289.2,-10.0,79.8,13.3,112.2,792.7,3.98,87.9,3.8,25.27,0.669,89.9,COOLING_PROBLEM,0.185,0.391,798.6,LOW
ENG-001,2026-03-01T15:02:45Z,MSN-001-01,CRUISE,4399.4,0.659,6331.5,-10.0,79.8,12.5,111.6,790.6,3.84,88.6,3.73,23.1,0.671,90.5,COOLING_PROBLEM,0.185,0.366,822.1,LOW
ENG-001,2026-03-01T15:02:46Z,MSN-001-01,CRUISE,4671.9,0.732,6323.6,-10.0,81.4,13.7,110.5,790.1,4.0,88.5,3.82,25.18,0.642,90.0,COOLING_PROBLEM,0.185,0.354,814.3,LOW
ENG-001,2026-03-01T15:02:47Z,MSN-001-01,CRUISE,4711.7,0.735,6320.7,-10.0,80.6,12.1,112.6,789.1,4.04,88.8,3.87,24.86,0.675,89.9,COOLING_PROBLEM,0.185,0.348,805.6,LOW
ENG-001,2026-03-01T15:02:48Z,MSN-001-01,CRUISE,4609.4,0.713,6329.3,-10.0,84.2,12.7,110.9,792.9,3.82,88.6,3.93,23.79,0.675,89.4,COOLING_PROBLEM,0.185,0.37,812.6,LOW
ENG-001,2026-03-01T15:02:49Z,MSN-001-01,CRUISE,4406.8,0.657,6325.8,-10.0,80.6,11.4,111.5,785.3,3.86,89.0,3.58,22.66,0.63,91.0,COOLING_PROBLEM,0.185,0.369,821.1,LOW
ENG-001,2026-03-01T15:02:50Z,MSN-001-01,CRUISE,4709.5,0.737,6325.8,-10.0,82.4,13.2,110.9,787.7,4.06,88.4,3.96,25.27,0.651,90.7,COOLING_PROBLEM,0.185,0.361,814.2,LOW
ENG-001,2026-03-01T15:02:51Z,MSN-001-01,CRUISE,4411.2,0.657,6297.8,-10.0,78.1,12.0,111.1,784.9,3.86,89.8,3.84,23.28,0.663,88.3,COOLING_PROBLEM,0.185,0.35,814.3,LOW
ENG-001,2026-03-01T15:02:52Z,MSN-001-01,CRUISE,4420.9,0.661,6287.6,-10.0,78.7,12.5,111.8,781.6,3.88,88.2,3.78,23.11,0.661,89.9,COOLING_PROBLEM,0.185,0.352,803.4,LOW
ENG-001,2026-03-01T15:02:53Z,MSN-001-01,CRUISE,4414.7,0.66,6278.6,-10.0,81.0,12.8,110.9,785.8,3.83,88.4,3.71,22.75,0.634,90.8,COOLING_PROBLEM,0.185,0.359,804.1,LOW
ENG-001,2026-03-01T15:02:54Z,MSN-001-01,CRUISE,4510.1,0.685,6291.6,-10.0,82.3,13.8,111.2,784.2,3.95,89.1,3.7,23.58,0.649,88.3,COOLING_PROBLEM,0.185,0.357,814.8,LOW
ENG-001,2026-03-01T15:02:55Z,MSN-001-01,CRUISE,4559.4,0.694,6324.8,-10.0,82.4,11.9,111.3,783.1,3.85,89.3,3.81,24.23,0.65,89.1,COOLING_PROBLEM,0.185,0.369,822.0,LOW
ENG-001,2026-03-01T15:02:56Z,MSN-001-01,CRUISE,4415.4,0.657,6331.3,-10.0,80.4,10.4,112.3,784.7,3.85,87.9,4.1,21.96,0.676,90.5,COOLING_PROBLEM,0.185,0.348,802.8,LOW
ENG-001,2026-03-01T15:02:57Z,MSN-001-01,CRUISE,4446.6,0.673,6292.3,-10.0,83.0,11.5,110.9,787.6,3.91,88.9,3.64,23.06,0.649,87.5,COOLING_PROBLEM,0.185,0.367,804.6,LOW
ENG-001,2026-03-01T15:02:58Z,MSN-001-01,CRUISE,4380.7,0.65,6292.9,-10.0,82.4,11.8,111.3,785.4,3.77,88.8,3.79,22.74,0.653,88.0,COOLING_PROBLEM,0.185,0.355,806.9,LOW
ENG-001,2026-03-01T15:02:59Z,MSN-001-01,CRUISE,4613.3,0.715,6327.8,-10.0,83.9,12.7,110.6,790.7,3.98,89.4,4.12,24.73,0.672,88.0,COOLING_PROBLEM,0.185,0.379,817.0,LOW
ENG-001,2026-03-01T15:03:00Z,MSN-001-01,CRUISE,4417.8,0.667,6300.1,-10.0,82.1,13.1,110.3,788.7,3.88,88.0,3.76,23.29,0.659,90.2,COOLING_PROBLEM,0.185,0.345,822.7,LOW
ENG-001,2026-03-01T15:03:01Z,MSN-001-01,CRUISE,4318.2,0.643,6287.7,-10.0,81.7,12.0,111.4,785.0,3.75,88.8,3.63,22.9,0.668,90.4,COOLING_PROBLEM,0.185,0.363,812.3,LOW
ENG-001,2026-03-01T15:03:02Z,MSN-001-01,CRUISE,4580.6,0.699,6286.9,-10.0,80.4,13.4,110.6,789.0,3.95,89.1,3.95,24.08,0.67,88.1,COOLING_PROBLEM,0.185,0.353,801.4,LOW
ENG-001,2026-03-01T15:03:03Z,MSN-001-01,CRUISE,4461.7,0.667,6299.7,-10.0,81.6,11.2,110.9,779.3,3.87,88.9,3.66,23.19,0.626,89.8,COOLING_PROBLEM,0.185,0.373,807.5,LOW
ENG-001,2026-03-01T15:03:04Z,MSN-001-01,CRUISE,4474.1,0.682,6297.9,-10.0,82.8,11.9,111.5,780.9,3.9,88.4,3.8,23.45,0.643,89.8,COOLING_PROBLEM,0.185,0.366,809.0,LOW
ENG-001,2026-03-01T15:03:05Z,MSN-001-01,CRUISE,4351.2,0.646,6331.5,-10.0,81.9,12.0,111.2,788.0,3.72,88.6,3.7,22.03,0.659,88.5,COOLING_PROBLEM,0.185,0.368,801.8,LOW
ENG-001,2026-03-01T15:03:06Z,MSN-001-01,CRUISE,4597.6,0.708,6316.8,-10.0,81.1,11.8,111.6,786.7,3.92,88.4,3.86,24.79,0.659,88.5,COOLING_PROBLEM,0.185,0.352,822.9,LOW
ENG-001,2026-03-01T15:03:07Z,MSN-001-01,CRUISE,4531.0,0.691,6323.6,-10.0,81.8,12.2,111.4,795.0,3.87,88.6,3.76,23.97,0.669,89.8,COOLING_PROBLEM,0.185,0.36,815.5,LOW
ENG-001,2026-03-01T15:03:08Z,MSN-001-01,CRUISE,4638.4,0.714,6294.0,-10.0,82.1,12.1,111.7,783.0,4.04,88.0,3.94,23.74,0.666,88.0,COOLING_PROBLEM,0.185,0.345,804.3,LOW
ENG-001,2026-03-01T15:03:09Z,MSN-001-01,CRUISE,4329.9,0.645,6324.1,-10.0,81.6,13.3,110.9,783.6,3.73,88.3,3.84,22.31,0.632,90.9,COOLING_PROBLEM,0.185,0.357,823.2,LOW
ENG-001,2026-03-01T15:03:10Z,MSN-001-01,DESCENT,3105.4,0.321,6302.1,-10.0,80.2,12.6,109.6,731.4,3.22,87.2,3.03,13.79,0.351,90.7,COOLING_PROBLEM,0.185,0.348,813.5,LOW
ENG-001,2026-03-01T15:03:11Z,MSN-001-01,DESCENT,3116.0,0.322,6153.3,-10.0,81.6,12.1,108.5,740.2,3.35,86.7,2.93,13.37,0.353,89.7,COOLING_PROBLEM,0.185,0.363,826.6,LOW
ENG-001,2026-03-01T15:03:12Z,MSN-001-01,DESCENT,3274.4,0.356,6004.5,-10.0,79.1,11.6,107.2,738.6,3.45,85.8,3.28,14.96,0.351,89.7,COOLING_PROBLEM,0.185,0.354,812.6,LOW
ENG-001,2026-03-01T15:03:13Z,MSN-001-01,DESCENT,3165.3,0.336,5855.6,-10.0,80.4,12.3,107.4,740.5,3.42,85.4,3.43,14.61,0.379,89.6,COOLING_PROBLEM,0.185,0.36,798.1,LOW
ENG-001,2026-03-01T15:03:14Z,MSN-001-01,DESCENT,3122.1,0.322,5706.8,-10.0,81.9,11.6,105.9,736.3,3.3,84.5,3.01,14.21,0.376,90.8,COOLING_PROBLEM,0.185,0.372,822.7,LOW
ENG-001,2026-03-01T15:03:15Z,MSN-001-01,DESCENT,3171.2,0.333,5557.9,-10.0,81.7,12.8,104.4,741.1,3.36,83.9,2.81,14.3,0.377,89.8,COOLING_PROBLEM,0.185,0.367,813.3,LOW
ENG-001,2026-03-01T15:03:16Z,MSN-001-01,DESCENT,3188.8,0.345,5409.1,-10.0,81.2,11.7,102.7,741.7,3.29,83.9,2.8,14.76,0.39,90.1,COOLING_PROBLEM,0.185,0.354,814.0,LOW
ENG-001,2026-03-01T15:03:17Z,MSN-001-01,DESCENT,3261.7,0.356,5260.3,-10.0,81.9,12.8,102.9,734.8,3.38,83.1,2.79,14.74,0.361,90.6,COOLING_PROBLEM,0.185,0.362,798.6,LOW
ENG-001,2026-03-01T15:03:18Z,MSN-001-01,DESCENT,3191.2,0.34,5111.4,-10.0,81.9,12.8,101.6,729.3,3.36,83.4,2.96,14.36,0.354,89.4,COOLING_PROBLEM,0.185,0.373,799.9,LOW
ENG-001,2026-03-01T15:03:19Z,MSN-001-01,DESCENT,3175.3,0.334,4962.6,-10.0,84.5,13.2,100.3,735.3,3.34,82.0,2.91,14.48,0.375,90.1,COOLING_PROBLEM,0.185,0.374,813.2,LOW
ENG-001,2026-03-01T15:03:20Z,MSN-001-01,DESCENT,3507.5,0.421,4813.8,-10.0,83.6,13.1,100.9,741.7,3.47,82.5,3.25,16.62,0.391,89.3,COOLING_PROBLEM,0.185,0.356,825.2,LOW
ENG-001,2026-03-01T15:03:21Z,MSN-001-01,DESCENT,3266.6,0.361,4664.9,-10.0,80.9,12.2,99.7,741.9,3.47,80.7,3.4,14.57,0.363,89.4,COOLING_PROBLEM,0.185,0.371,815.3,LOW
ENG-001,2026-03-01T15:03:22Z,MSN-001-01,DESCENT,3195.0,0.339,4516.1,-9.9,78.7,13.3,101.3,741.9,3.34,81.2,2.95,14.38,0.383,90.9,COOLING_PROBLEM,0.185,0.367,813.9,LOW
ENG-001,2026-03-01T15:03:23Z,MSN-001-01,DESCENT,3504.5,0.423,4367.2,-10.0,82.4,13.2,98.6,741.5,3.5,80.9,3.13,16.17,0.358,89.8,COOLING_PROBLEM,0.185,0.352,821.7,LOW
ENG-001,2026-03-01T15:03:24Z,MSN-001-01,DESCENT,3214.3,0.345,4218.4,-8.1,80.7,13.0,99.1,735.8,3.34,80.0,3.06,14.01,0.372,89.1,COOLING_PROBLEM,0.185,0.367,812.1,LOW
ENG-001,2026-03-01T15:03:25Z,MSN-001-01,DESCENT,3494.4,0.42,4069.6,-7.1,80.6,13.5,98.9,744.9,3.42,80.0,3.14,16.22,0.389,89.7,COOLING_PROBLEM,0.185,0.362,831.8,LOW
ENG-001,2026-03-01T15:03:26Z,MSN-001-01,DESCENT,3304.0,0.367,3920.7,-6.5,78.8,13.2,97.9,732.7,3.35,79.5,2.9,15.54,0.358,90.2,COOLING_PROBLEM,0.185,0.347,798.2,LOW
ENG-001,2026-03-01T15:03:27Z,MSN-001-01,DESCENT,3112.2,0.326,3771.9,-5.6,82.0,11.7,98.6,743.5,3.31,79.7,2.97,13.98,0.387,89.7,COOLING_PROBLEM,0.185,0.362,802.5,LOW
ENG-001,2026-03-01T15:03:28Z,MSN-001-01,DESCENT,3323.0,0.366,3623.0,-3.9,79.8,12.2,98.1,743.7,3.4,80.1,3.18,15.39,0.389,90.3,COOLING_PROBLEM,0.185,0.374,820.6,LOW
ENG-001,2026-03-01T15:03:29Z,MSN-001-01,DESCENT,3540.9,0.432,3474.2,-4.3,81.8,13.6,97.3,733.0,3.41,78.8,3.25,16.88,0.368,91.0,COOLING_PROBLEM,0.185,0.349,814.9,LOW
ENG-001,2026-03-01T15:03:30Z,MSN-001-01,DESCENT,3287.6,0.362,3325.4,-3.4,80.2,11.4,97.6,740.6,3.4,78.6,2.8,14.98,0.358,89.7,COOLING_PROBLEM,0.185,0.368,815.6,LOW
ENG-001,2026-03-01T15:03:31Z,MSN-001-01,DESCENT,3186.8,0.339,3176.5,-1.0,81.1,14.0,97.9,734.0,3.35,79.3,2.98,13.95,0.346,89.2,COOLING_PROBLEM,0.185,0.366,798.1,LOW
ENG-001,2026-03-01T15:03:32Z,MSN-001-01,DESCENT,3390.3,0.387,3027.7,-0.6,78.5,12.2,97.5,744.5,3.43,78.8,3.08,15.7,0.342,89.9,COOLING_PROBLEM,0.185,0.346,797.8,LOW
ENG-001,2026-03-01T15:03:33Z,MSN-001-01,DESCENT,3501.8,0.424,2878.8,-0.4,83.1,11.9,97.1,740.8,3.37,79.4,2.94,15.94,0.378,90.1,COOLING_PROBLEM,0.185,0.35,804.6,LOW
ENG-001,2026-03-01T15:03:34Z,MSN-001-01,DESCENT,3194.1,0.341,2730.0,0.8,82.2,12.1,97.7,734.2,3.39,79.8,2.86,14.07,0.359,90.8,COOLING_PROBLEM,0.185,0.35,823.1,LOW
ENG-001,2026-03-01T15:03:35Z,MSN-001-01,DESCENT,3421.1,0.399,2581.2,1.8,79.9,12.2,98.1,740.4,3.49,79.6,3.08,15.43,0.357,90.1,COOLING_PROBLEM,0.185,0.356,814.3,LOW
ENG-001,2026-03-01T15:03:36Z,MSN-001-01,DESCENT,3199.6,0.346,2432.3,2.8,81.9,12.5,98.0,735.6,3.35,79.1,2.95,15.03,0.347,89.3,COOLING_PROBLEM,0.185,0.36,792.2,LOW
ENG-001,2026-03-01T15:03:37Z,MSN-001-01,DESCENT,3417.1,0.402,2283.5,3.2,84.2,11.5,97.8,744.0,3.42,79.3,2.92,16.04,0.346,89.5,COOLING_PROBLEM,0.185,0.386,816.3,LOW
ENG-001,2026-03-01T15:03:38Z,MSN-001-01,DESCENT,3200.8,0.343,2134.6,5.3,80.8,13.5,98.3,733.8,3.41,78.4,2.93,14.48,0.357,89.5,COOLING_PROBLEM,0.185,0.36,802.5,LOW
ENG-001,2026-03-01T15:03:39Z,MSN-001-01,DESCENT,3478.1,0.413,1985.8,4.7,83.4,12.0,98.3,741.1,3.52,80.0,3.15,16.41,0.365,90.3,COOLING_PROBLEM,0.185,0.347,818.1,LOW
ENG-001,2026-03-01T15:03:40Z,MSN-001-01,DESCENT,3280.9,0.367,1837.0,6.9,81.2,12.1,98.0,738.3,3.4,78.6,2.87,14.64,0.363,90.4,COOLING_PROBLEM,0.185,0.349,812.4,LOW
ENG-001,2026-03-01T15:03:41Z,MSN-001-01,DESCENT,3149.3,0.33,1688.1,7.5,79.7,12.8,98.6,737.5,3.41,78.7,3.28,13.75,0.371,89.9,COOLING_PROBLEM,0.185,0.363,822.3,LOW
ENG-001,2026-03-01T15:03:42Z,MSN-001-01,DESCENT,3529.2,0.43,1539.3,8.8,79.7,13.5,99.1,745.8,3.39,79.6,3.03,16.35,0.373,90.2,COOLING_PROBLEM,0.185,0.376,818.0,LOW
ENG-001,2026-03-01T15:03:43Z,MSN-001-01,DESCENT,3309.4,0.37,1390.4,9.6,80.2,12.5,99.6,740.1,3.33,80.0,3.11,15.67,0.363,88.2,COOLING_PROBLEM,0.185,0.367,810.1,LOW
ENG-001,2026-03-01T15:03:44Z,MSN-001-01,DESCENT,3354.0,0.386,1241.6,11.0,81.4,12.4,100.0,735.1,3.36,79.6,3.13,15.26,0.341,90.3,COOLING_PROBLEM,0.185,0.364,804.1,LOW
ENG-001,2026-03-01T15:03:45Z,MSN-001-01,DESCENT,3382.4,0.39,1092.8,11.5,80.3,13.0,100.0,740.4,3.4,79.9,2.9,15.52,0.357,90.3,COOLING_PROBLEM,0.185,0.349,790.1,LOW
